Abundance,ID,name
"27","PF07065","D123"
"27","PF06990","Galactose-3-O-sulfotransferase"
"27","PF06545","Protein of unknown function (DUF1116)"
"27","PF05936","Bacterial Type VI secretion, VC_A0110, EvfL, ImpJ, VasE"
"27","PF05729","NACHT domain"
"27","PF05705","Eukaryotic protein of unknown function (DUF829)"
"27","PF05488","PAAR motif"
"27","PF05170","AsmA family"
"27","PF05163","DinB family"
"27","PF05131","Pep3/Vps18/deep orange beta-propeller domain"
"27","PF04722","Ssu72-like protein"
"27","PF03872","Anti sigma-E protein RseA, N-terminal domain"
"27","PF03861","ANTAR domain"
"27","PF03389","MobA/MobL family"
"27","PF02229","Transcriptional Coactivator p15 (PC4)"
"27","PF01644","Chitin synthase"
"27","PF01505","Major Vault Protein repeat domain"
"27","PF01455","HupF/HypC family"
"26","PF21614","Domain of unknown function (DUF6854)"
"26","PF21581","Stromalin conservative domain"
"26","PF21357","Eukaryotic translation initiation factor 3 subunit E, C-terminal"
"26","PF20710","Domain of unknown function (DUF6824)"
"26","PF19527","Family of unknown function (DUF6055)"
"26","PF19351","Domain of unknown function (DUF5929)"
"26","PF19350","Family of unknown function (DUF5928)"
"26","PF19063","Family of unknown function (DUF5759)"
"26","PF18676","MBG domain (YGX type)"
"26","PF18393","MotY N-terminal domain"
"26","PF18018","DNA polymerase delta subunit OB-fold domain"
"26","PF17856","TIP49 AAA-lid domain"
"26","PF17833","UPF0113 Pre-PUA domain"
"26","PF17780","OCRE domain"
"26","PF17650","RACo linker region"
"26","PF17168","Domain of unknown function (DUF5127)"
"26","PF16923","Glycosyl hydrolase family 63 N-terminal domain"
"26","PF16353","Beta-galactosidase, domain 4"
"26","PF16335","Domain of unknown function (DUF4965)"
"26","PF14247","Putative metallopeptidase"
"26","PF13337","Lon-like protease BrxL-like, ATPase domain"
"26","PF13083","KhpA/KhpB, KH domain"
"26","PF13006","Insertion element 4 transposase N-terminal"
"26","PF12923","Ribosomal RNA-processing protein 7 (RRP7) C-terminal domain"
"26","PF12800","4Fe-4S binding domain"
"26","PF12514","Protein of unknown function (DUF3718)"
"26","PF12242","NAD(P)H binding domain of trans-2-enoyl-CoA reductase"
"26","PF12128","Protein of unknown function (DUF3584)"
"26","PF12105","SpoU, rRNA methylase, C-terminal"
"26","PF11695","Domain of unknown function (DUF3291)"
"26","PF11688","Protein of unknown function (DUF3285)"
"26","PF11061","Cytochrome b6f, subunit Tsr0524-like"
"26","PF11042","Protein of unknown function (DUF2750)"
"26","PF10974","Protein of unknown function (DUF2804)"
"26","PF10544","T5orf172 domain"
"26","PF09979","Uncharacterized protein conserved in bacteria (DUF2213)"
"26","PF09865","Predicted periplasmic protein (DUF2092)"
"26","PF09842","Predicted membrane protein (DUF2069)"
"26","PF09764","N-terminal glutamine amidase"
"26","PF09296","NADH pyrophosphatase-like rudimentary NUDIX domain"
"26","PF08375","Proteasome regulatory subunit C-terminal"
"26","PF07773","Tectonic domain DUF1619"
"26","PF05997","Nucleolar protein,Nop52"
"26","PF05866","Endodeoxyribonuclease RusA"
"26","PF05794","T-complex protein 11"
"26","PF05635","23S rRNA-intervening sequence protein"
"26","PF05130","FlgN protein"
"26","PF04964","Flp/Fap pilin component"
"26","PF04390","Lipopolysaccharide-assembly"
"26","PF04192","Utp21 specific WD40 associated putative domain"
"26","PF04146","YT521-B-like domain"
"26","PF04013","Putative SAM-dependent RNA methyltransferase"
"26","PF03878","YIF1"
"26","PF03636","Glycosyl hydrolase family 65, N-terminal domain"
"26","PF03610","PTS system fructose IIA component"
"26","PF03531","Structure-specific recognition protein (SSRP1)"
"26","PF03360","Glycosyltransferase family 43"
"26","PF03264","NapC/NirT cytochrome c family, N-terminal region"
"26","PF03170","Bacterial cellulose synthase subunit"
"26","PF02156","Glycosyl hydrolase family 26"
"26","PF01846","FF domain"
"26","PF01498","Transposase"
"26","PF01187","Macrophage migration inhibitory factor (MIF)"
"26","PF00792","Phosphoinositide 3-kinase C2"
"26","PF00058","Low-density lipoprotein receptor repeat class B"
"25","PF21216","Xaa-Pro dipeptidase, N-terminal domain"
"25","PF21079","Glutamate dehydrogenase, helical motif 2"
"25","PF20502","DNA-dependent protein kinase catalytic subunit, CC1/2"
"25","PF20099","Family of unknown function (DUF6489)"
"25","PF19557","Family of unknown function (DUF6079)"
"25","PF18989","Family of unknown function (DUF5722)"
"25","PF18401","Thioredoxin-like domain"
"25","PF18400","Thioredoxin-like domain"
"25","PF18240","Photosystem II Psb31 protein"
"25","PF18201","PIH1 CS-like domain"
"25","PF18101","Pan3 Pseudokinase domain"
"25","PF18004","26S proteasome regulatory subunit RPN2 C-terminal domain"
"25","PF17777","Insertion domain in 60S ribosomal protein L10P"
"25","PF15163","Meiosis-expressed"
"25","PF14713","Domain of unknown function (DUF4464)"
"25","PF14560","Ubiquitin-like domain"
"25","PF14104","Domain of unknown function (DUF4277)"
"25","PF13690","Chemotaxis phosphatase CheX"
"25","PF13628","Domain of unknown function (DUF4142)"
"25","PF13586","Transposase DDE domain"
"25","PF13252","Protein of unknown function (DUF4043)"
"25","PF13194","Domain of unknown function (DUF4010)"
"25","PF12900","Pyridoxamine 5'-phosphate oxidase"
"25","PF12695","Alpha/beta hydrolase family"
"25","PF12018","Domain of unknown function"
"25","PF11721","Malectin domain"
"25","PF11329","Protein of unknown function (DUF3131)"
"25","PF11227","Protein of unknown function (DUF3025)"
"25","PF11219","Protein of unknown function (DUF3014)"
"25","PF10223","Menorin"
"25","PF09948","Predicted metal-binding integral membrane protein (DUF2182)"
"25","PF09725","Folate-sensitive fragile site protein Fra10Ac1"
"25","PF09500","Putative thioesterase (yiiD_Cterm)"
"25","PF09490","Probable cobalt transporter subunit (CbtA)"
"25","PF09066","Beta2-adaptin appendage, C-terminal sub-domain"
"25","PF09038","Tumour suppressor p53-binding protein-1 Tudor"
"25","PF08886","Glutamate-cysteine ligase"
"25","PF08557","Sphingolipid Delta4-desaturase (DES)"
"25","PF08142","AARP2CN (NUC121) domain"
"25","PF07651","ANTH domain"
"25","PF07290","Inner membrane protein YqiJ, OB-fold"
"25","PF07093","SGT1 protein"
"25","PF07039","SGF29 tudor-like domain"
"25","PF06991","Microfibril-associated/Pre-mRNA processing"
"25","PF06821","Serine hydrolase"
"25","PF06812","ImpA, N-terminal, type VI secretion system"
"25","PF06794","Uncharacterised protein family (UPF0270)"
"25","PF06727","Protein of unknown function (DUF1207)"
"25","PF06487","Sin3 associated polypeptide p18 (SAP18)"
"25","PF06384","Beta-catenin-interacting protein ICAT"
"25","PF06282","Protein of unknown function (DUF1036)"
"25","PF06017","Unconventional myosin tail, actin- and lipid-binding"
"25","PF05973","Phage derived protein Gp49-like (DUF891)"
"25","PF05940","NnrS protein"
"25","PF05860","TPS secretion domain"
"25","PF05485","THAP domain"
"25","PF05270","Alpha-L-arabinofuranosidase B (ABFB) domain"
"25","PF05151","Photosystem II reaction centre M protein (PsbM)"
"25","PF05093","Cytokine-induced anti-apoptosis inhibitor 1, Fe-S biogenesis"
"25","PF04229","GrpB protein"
"25","PF04225","Opacity-associated protein A LysM-like domain"
"25","PF04097","Nup93/Nic96"
"25","PF04066","Multiple resistance and pH regulation protein F (MrpF / PhaF)"
"25","PF04020","Mycobacterial 4 TMS phage holin, superfamily IV"
"25","PF03961","Flagellar Assembly Protein A beta solenoid domain"
"25","PF03639","Glycosyl hydrolase family 81 N-terminal domain"
"25","PF03512","Glycosyl hydrolase family 52"
"25","PF03280","Proteobacterial lipase chaperone protein"
"25","PF03248","Rer1 family"
"25","PF02665","Nitrate reductase gamma subunit"
"25","PF02603","HPr Serine kinase N terminus"
"25","PF02361","Cobalt transport protein"
"25","PF01990","ATP synthase (F/14-kDa) subunit"
"25","PF01880","Desulfoferrodoxin"
"25","PF01051","Initiator Replication protein, WH1"
"25","PF00837","Iodothyronine deiodinase"
"25","PF00042","Globin"
"24","PF21467","Beta-galactosidase, galactose-binding domain"
"24","PF20766","Protein of unknown function (DUF447)"
"24","PF20512","Phosphomannose isomerase type I, helical insertion domain"
"24","PF20473","MmeI, DNA-methyltransferase domain"
"24","PF20253","Family of unknown function (DUF6604)"
"24","PF20102","Family of unknown function (DUF6492)"
"24","PF18582","Hydrazine synthase alpha subunit middle domain"
"24","PF18364","Molybdopterin oxidoreductase N-terminal domain"
"24","PF17783","CvfB-like winged helix domain"
"24","PF17128","Domain of unknown function (DUF5107)"
"24","PF16571","FBP C-terminal treble-clef zinc-finger"
"24","PF16418","CCR4-NOT transcription complex subunit 1 HEAT repeat"
"24","PF16331","TolA binding protein trimerisation"
"24","PF15025","Domain of unknown function (DUF4524)"
"24","PF14789","Tetrahydrodipicolinate N-succinyltransferase middle"
"24","PF14728","PTHB1 C-terminus"
"24","PF14367","Domain of unknown function (DUF4411)"
"24","PF14344","Domain of unknown function (DUF4397)"
"24","PF13807","G-rich domain on putative tyrosine kinase"
"24","PF13655","N-terminal domain of reverse transcriptase"
"24","PF13557","Putative MetA-pathway of phenol degradation"
"24","PF13398","Peptidase M50B-like"
"24","PF12812","PDZ-like domain"
"24","PF12741","Susd and RagB outer membrane lipoprotein"
"24","PF11970","G protein-coupled glucose receptor regulating Gpa2 C-term"
"24","PF11923","NFACT protein C-terminal domain"
"24","PF11697","Protein of unknown function (DUF3293)"
"24","PF11614","IG-like fold at C-terminal of FixG, putative oxidoreductase"
"24","PF11521","C-terminal general transcription factor TFIIE alpha"
"24","PF11283","Protein of unknown function (DUF3084)"
"24","PF11215","Protein of unknown function (DUF3010)"
"24","PF10637","Oxoglutarate and iron-dependent oxygenase degradation C-term"
"24","PF10438","Cyclo-malto-dextrinase C-terminal domain"
"24","PF10283","PBZ domain"
"24","PF10260","Uncharacterized conserved domain (SAYSvFN)"
"24","PF10237","Probable N6-adenine methyltransferase"
"24","PF10075","CSN8/PSMD8/EIF3K family"
"24","PF09526","Probable metal-binding protein (DUF2387)"
"24","PF09374","Predicted Peptidoglycan domain"
"24","PF08800","BT4734-like, N-terminal domain"
"24","PF08772","Nin one binding (NOB1) Zn-ribbon like"
"24","PF08532","Beta-galactosidase trimerisation domain"
"24","PF08359","YsiA-like protein, C-terminal region"
"24","PF08314","Secretory pathway protein Sec39"
"24","PF07949","YbbR-like protein"
"24","PF07898","Protein of unknown function (DUF1676)"
"24","PF07796","Protein of unknown function (DUF1638)"
"24","PF07774","ER membrane protein complex subunit 1, C-terminal"
"24","PF07767","Nop53 (60S ribosomal biogenesis)"
"24","PF07643","Protein of unknown function (DUF1598)"
"24","PF07576","BRCA1-associated protein 2"
"24","PF07539","U3 small nucleolar RNA-associated protein 20, N-terminal"
"24","PF07156","Prenylcysteine lyase"
"24","PF06693","Protein of unknown function (DUF1190)"
"24","PF05008","Vesicle transport v-SNARE protein N-terminus"
"24","PF04762","IKI3 family"
"24","PF04739","5'-AMP-activated protein kinase beta subunit, interaction domain"
"24","PF04494","WD40 associated region in TFIID subunit, NTD2 domain"
"24","PF04455","LOR/SDH bifunctional enzyme conserved region"
"24","PF04430","Protein of unknown function (DUF498/DUF598)"
"24","PF03934","Type II secretion system (T2SS), protein K"
"24","PF03849","Transcription factor Tfb2"
"24","PF03174","Chitobiase/beta-hexosaminidase C-terminal domain"
"24","PF02976","DNA mismatch repair enzyme MutH"
"24","PF02893","GRAM domain"
"24","PF02833","DHHA2 domain"
"24","PF02050","Flagellar FliJ protein"
"24","PF01939","Endonuclease NucS C-terminal domain"
"24","PF01929","Ribosomal protein L14"
"24","PF00105","Zinc finger, C4 type (two domains)"
"23","PF21570","Arginine dihydrolase ArgZ-like, C-terminal, Rossmann fold"
"23","PF21236","26S proteasome regulatory subunit 7, OB domain"
"23","PF20811","Poly (ADP-ribose) glycohydrolase (PARG), helical domain"
"23","PF16841","Ca-dependent carbohydrate-binding module xylan-binding"
"23","PF16732","Type IV minor pilin ComP, DNA uptake sequence receptor"
"23","PF16191","Ubiquitin-activating enzyme E1 four-helix bundle"
"23","PF14926","Cilia- and flagella-associated protein 300"
"23","PF14787","GAG-polyprotein viral zinc-finger"
"23","PF14670","Coagulation Factor Xa inhibitory site"
"23","PF14538","Raptor N-terminal CASPase like domain"
"23","PF14421","LmjF365940 subfamily CDD/CDA-like deaminase"
"23","PF14332","Domain of unknown function (DUF4388)"
"23","PF14123","Domain of unknown function (DUF4290)"
"23","PF13473","Cupredoxin-like domain"
"23","PF13452","N-terminal half of MaoC dehydratase"
"23","PF13197","Protein of unknown function (DUF4013)"
"23","PF12701","Scd6-like Sm domain"
"23","PF12449","Protein of unknown function (DUF3684)"
"23","PF12156","Putative metal-binding domain of cation transport ATPase"
"23","PF12138","Spherulation-specific family 4"
"23","PF11808","Phosphate regulon sensor protein PhoR"
"23","PF11732","Transcription- and export-related complex subunit"
"23","PF11578","Protein of unknown function (DUF3237)"
"23","PF11399","Protein of unknown function (DUF3192)"
"23","PF11348","Protein of unknown function (DUF3150)"
"23","PF11233","Protein of unknown function (DUF3035)"
"23","PF11201","Protein of unknown function (DUF2982)"
"23","PF10984","Protein of unknown function (DUF2794)"
"23","PF10551","MULE transposase domain"
"23","PF10405","Rad4 beta-hairpin domain 3"
"23","PF10370","Rv2993c-like, N-terminal"
"23","PF10155","CCR4-NOT transcription complex subunit 11"
"23","PF10067","Predicted membrane protein (DUF2306)"
"23","PF09966","Uncharacterized protein conserved in bacteria (DUF2200)"
"23","PF09876","Predicted metal-binding protein (DUF2103)"
"23","PF09866","Uncharacterized protein conserved in bacteria (DUF2093)"
"23","PF09345","SiaC family regulatory phosphoprotein"
"23","PF09295","ChAPs (Chs5p-Arf1p-binding proteins)"
"23","PF08899","Domain of unknown function (DUF1844)"
"23","PF08708","Primase C terminal 1 (PriCT-1)"
"23","PF08615","Ribonuclease H2 non-catalytic subunit (Ylr154p-like)"
"23","PF07655","Secretin N-terminal domain"
"23","PF07524","Bromodomain associated"
"23","PF07313","N-acetylmuramoyl-L-alanine amidase-like"
"23","PF07308","Protein of unknown function (DUF1456)"
"23","PF06544","Small nuclear ribonucleoprotein Prp3, C-terminal domain"
"23","PF06485","RNA-binding protein Tab2/Atab2 N terminal"
"23","PF06131","Schizosaccharomyces pombe repeat of unknown function (DUF963)"
"23","PF06047","NF-kappa-B-activating protein C-terminal domain"
"23","PF05856","ARP2/3 complex 20 kDa subunit (ARPC4)"
"23","PF05591","Type VI secretion system, VipA, VC_A0107 or Hcp2"
"23","PF05216","UNC-50 family"
"23","PF05139","Erythromycin esterase"
"23","PF05045","Rhamnan synthesis protein F"
"23","PF05026","Dcp2, box A domain"
"23","PF04683","Proteasome complex subunit Rpn13, Pru domain"
"23","PF04548","AIG1 family"
"23","PF04222","Protein of unknown function (DUF416)"
"23","PF04198","Putative sugar-binding domain"
"23","PF03801","HEC/Ndc80p family"
"23","PF03343","SART-1 family"
"23","PF03224","V-ATPase subunit H"
"23","PF02728","Copper amine oxidase, N3 domain"
"23","PF02727","Copper amine oxidase, N2 domain"
"23","PF02613","Nitrate reductase delta subunit"
"23","PF02291","Transcription initiation factor IID, 31kD subunit"
"23","PF01907","Ribosomal protein L37e"
"23","PF01896","DNA primase small subunit"
"23","PF01749","Importin beta binding domain"
"23","PF01421","Reprolysin (M12B) family zinc metalloprotease"
"23","PF00435","Spectrin repeat"
"23","PF00100","Zona pellucida-like domain"
"22","PF21448","Deoxynucleotide monophosphate kinase"
"22","PF21315","FAN1, HTH domain"
"22","PF21291","Cyanate hydratase, N-terminal"
"22","PF21131","eEFSec C-terminal RIFT domain"
"22","PF20975","DGC-associated coil"
"22","PF20691","TET-Associated Glycosyltransferase"
"22","PF20560","Motility protein A N-terminal"
"22","PF19879","Family of unknown function (DUF6352)"
"22","PF19780","Domain of unknown function (DUF6265)"
"22","PF17291","N-terminal domain of M60-like peptidases"
"22","PF16910","VPS13, central RBG modules"
"22","PF16880","N-terminal EH-domain containing protein"
"22","PF16420","Ubiquitin-like modifier-activating enzyme ATG7 N-terminus"
"22","PF16199","Radical_SAM C-terminal domain"
"22","PF16166","Chloroplast import apparatus Tic20-like"
"22","PF14931","Intraflagellar transport complex B, subunit 20"
"22","PF14803","Nudix N-terminal"
"22","PF14158","YndJ-like protein"
"22","PF13890","Rab3 GTPase-activating protein catalytic subunit"
"22","PF13625","Helicase conserved C-terminal domain"
"22","PF13562","Sugar nucleotidyl transferase"
